,Style_Color,ds,y
35531,DTA6N3523RG,2017-11-30,36
35532,DTA6N3523WHT,2017-12-22,24
35533,DTA6N3523WHT,2017-12-22,24
35534,DTA6N3523WHT,2017-11-17,12
35535,DTA6N3523WHT,2018-05-31,12
35536,DTA6N3523WHT,2018-05-31,12
35537,DTA6N3523WHT,2017-11-30,36
35538,DTA6N3523WHT,2018-03-06,12
35539,DTA6N3523WHT,2017-11-14,60
35540,DTA6N3523WHT,2018-03-22,12
35541,DTA6N3523WHT,2017-12-01,12
35542,DTA6N3532GD-CRM,2017-11-08,12
35543,DTA6N3539FU,2017-11-17,12
35544,DTA6N3539FU,2018-01-25,24
35545,DTA6N3539FU,2018-09-24,36
35546,DTA6N3539FU,2017-11-21,12
35547,DTA6N3539FU,2017-12-01,12
35548,DTA6N3539FU,2017-12-15,12
35549,DTA6N3539FU,2017-11-14,12
35550,DTA6N3539GRN,2017-11-10,24
35551,DTA6N3539GRN,2017-11-21,12
35552,DTA6N3539GRN,2017-11-10,12
35553,DTA6N3539GRY,2017-11-17,12
35554,DTA6N3539GRY,2017-11-17,24
35555,DTA6N3539GRY,2018-01-03,36
35556,DTA6N3539GRY,2018-01-25,24
35557,DTA6N3539GRY,2017-10-31,72
35558,DTA6N3539GRY,2017-11-10,36
35559,DTA6N3539GRY,2017-11-21,12
35560,DTA6N3539GRY,2018-01-12,84
35561,DTA6N3539GRY,2017-11-17,24
35562,DTA6N3539GRY,2017-10-26,36
35563,DTA6N3539GRY,2018-01-30,24
35564,DTA6N3539GRY,2017-11-14,12
35565,DTA6N3539GRY,2017-11-10,12
35566,DTA6N3539GRY,2018-01-08,12
35567,DTA6N3539JET,2017-11-17,12
35568,DTA6N3539JET,2017-11-17,24
35569,DTA6N3539JET,2017-11-30,24
35570,DTA6N3539JET,2017-10-31,72
35571,DTA6N3539JET,2018-09-24,12
35572,DTA6N3539JET,2017-11-10,36
35573,DTA6N3539JET,2017-11-21,12
35574,DTA6N3539JET,2017-12-01,12
35575,DTA6N3539JET,2017-11-17,24
35576,DTA6N3539JET,2018-01-30,36
35577,DTA6N3539JET,2017-12-15,12
35578,DTA6N3539JET,2017-11-14,12
35579,DTA6N3539JET,2017-11-01,12
35580,DTA6N4205WG,2017-09-15,24
35581,DTA6N4205WG,2017-09-12,12
35582,DTA6N4205WG,2017-10-10,24
35583,DTA6N4205WG,2017-10-27,12
35584,DTA6N4205WG,2017-09-14,24
35585,DTA6N4205WG,2017-10-13,12
35586,DTA6N4205WG,2017-11-03,12
35587,DTA6N4205WG,2017-10-25,12
35588,DTA6N4205WG,2018-08-20,12
35589,DTA6N4205WG,2017-09-19,24
35590,DTA6N4205WG,2017-10-27,24
35591,DTA6N4205WG,2017-09-08,36
35592,DTA6N4205WG,2017-10-11,12
35593,DTA6N4205WG,2017-11-17,12
35594,DTA6N4205WG,2017-09-15,12
35595,DTA6N4205WG,2017-11-17,12
35596,DTA6N4205WG,2018-02-12,12
35597,DTA6N4205WG,2018-02-14,12
35598,DTA6N4205WG,2017-10-05,12
35599,DTA6N4205WG,2017-10-30,12
35600,DTA6N4205WG,2018-03-22,12
35601,DTA6N4205WG,2017-09-12,24
35602,DTA6N4206SHINYGOLD,2017-10-02,120
35603,DTA6N4207SHINYGOLD,2017-10-02,120
35604,DTA6N4207SHINYGOLD,2018-05-03,120
35605,DTA6N4208SHINYGOLD,2017-10-02,120
35606,DTA6N4208SHINYGOLD,2018-05-03,120
35607,DTA6N4211GD,2017-11-29,12
35608,DTA6N4211GD,2018-01-16,36
35609,DTA6N4211GD,2018-01-17,24
35610,DTA6N4211GD,2018-02-16,12
35611,DTA6N4211GD,2017-11-21,12
35612,DTA6N4211GD,2017-11-28,12
35613,DTA6N4211RG,2017-11-29,12
35614,DTA6N4211RG,2017-11-21,12
35615,DTA6N4211RG,2017-11-28,12
35616,DTA6N4211RG,2018-01-03,12
35617,DTA6N4211RH,2017-11-29,12
35618,DTA6N4211RH,2018-01-16,36
35619,DTA6N4211RH,2018-01-17,24
35620,DTA6N4211RH,2018-02-16,12
35621,DTA6N4211RH,2017-11-21,12
35622,DTA6N4211RH,2017-11-28,12
35623,DTA6N4227RG,2017-11-17,12
35624,DTA6N4227RG,2017-12-08,12
35625,DTA6N4227RG,2018-01-10,12
35626,DTA6N4227RG,2018-05-11,12
35627,DTA6N4227RG,2018-07-24,12
35628,DTA6N4227RG,2018-05-31,12
35629,DTA6N4227RG,2018-05-31,12
35630,DTA6N4227RG,2018-06-14,12
35631,DTA6N4227RG,2017-11-28,12
35632,DTA6N4227RG,2017-10-26,24
35633,DTA6N4227RG,2018-01-09,24
35634,DTA6N4227RG,2018-01-05,24
35635,DTA6N4227RG,2018-03-29,12
35636,DTA6N4227RG,2017-11-17,48
35637,DTA6N4227RG,2018-01-08,36
35638,DTA6N4227RG,2017-10-27,24
35639,DTA6N4227RG,2018-05-08,24
35640,DTA6N4227RG,2018-06-01,36
35641,DTA6N4227RG,2018-07-31,36
35642,DTA6N4227RG,2017-11-29,12
35643,DTA6N4227RG,2018-01-09,12
35644,DTA6N4227RG,2018-01-24,12
35645,DTA6N4227RG,2018-02-16,12
35646,DTA6N4227RG,2018-03-08,12
35647,DTA6N4227RG,2018-03-23,12
35648,DTA6N4227RG,2018-04-09,12
35649,DTA6N4227RG,2018-05-07,12
35650,DTA6N4227RG,2018-05-15,12
35651,DTA6N4227RG,2018-01-31,12
35652,DTA6N4227RG,2017-11-21,12
35653,DTA6N4227RG,2018-03-20,12
35654,DTA6N4227RG,2018-07-30,12
35655,DTA6N4227RG,2018-05-02,24
35656,DTA6N4227RG,2018-06-25,24
35657,DTA6N4227RG,2017-12-06,12
35658,DTA6N4227RG,2017-10-26,36
35659,DTA6N4227RG,2017-12-07,36
35660,DTA6N4227RG,2018-06-14,12
35661,DTA6N4227RG,2017-11-06,24
35662,DTA6N4227RG,2017-12-29,12
35663,DTA6N4227RG,2018-03-01,12
35664,DTA6N4227RG,2018-04-09,12
35665,DTA6N4227RG,2018-04-16,12
35666,DTA6N4227RG,2018-07-24,12
35667,DTA6N4227RG,2017-11-21,12
35668,DTA6N4227RG,2018-05-01,12
35669,DTA6N4227RG,2018-04-06,12
35670,DTA6N4227RG,2017-12-05,12
35671,DTA6N4227RG,2018-01-08,12
35672,DTA6N4227RG,2018-04-26,12
35673,DTA6N4227RG,2018-04-26,12
35674,DTA6N4227RG,2018-01-03,12
35675,DTA6N4227RG,2018-06-05,12
35676,DTA6N4227RG,2018-01-02,48
35677,DTA6N4227RG,2018-01-30,36
35678,DTA6N4227RG,2018-03-02,60
35679,DTA6N4227RG,2018-07-26,48
35680,DTA6N4227RG,2018-09-25,72
35681,DTA6N4227RH,2017-11-17,12
35682,DTA6N4227RH,2017-12-08,12
35683,DTA6N4227RH,2018-01-10,12
35684,DTA6N4227RH,2018-05-11,12
35685,DTA6N4227RH,2018-07-24,12
35686,DTA6N4227RH,2018-05-31,12
35687,DTA6N4227RH,2018-05-31,12
35688,DTA6N4227RH,2018-06-14,12
35689,DTA6N4227RH,2018-05-03,36
35690,DTA6N4227RH,2017-10-26,24
35691,DTA6N4227RH,2018-01-09,24
35692,DTA6N4227RH,2017-11-03,36
35693,DTA6N4227RH,2017-12-28,36
35694,DTA6N4227RH,2018-05-01,60
35695,DTA6N4227RH,2018-01-05,24
35696,DTA6N4227RH,2018-08-08,12
35697,DTA6N4227RH,2018-08-10,12
35698,DTA6N4227RH,2017-12-05,60
35699,DTA6N4227RH,2018-03-20,48
35700,DTA6N4227RH,2017-10-27,24
35701,DTA6N4227RH,2018-05-08,24
35702,DTA6N4227RH,2018-06-01,48
35703,DTA6N4227RH,2018-07-31,24
35704,DTA6N4227RH,2017-12-07,12
35705,DTA6N4227RH,2018-01-09,12
35706,DTA6N4227RH,2018-01-16,12
35707,DTA6N4227RH,2018-01-24,12
35708,DTA6N4227RH,2018-02-16,12
35709,DTA6N4227RH,2018-03-22,12
35710,DTA6N4227RH,2017-12-22,12
35711,DTA6N4227RH,2018-03-20,12
35712,DTA6N4227RH,2018-08-03,12
35713,DTA6N4227RH,2018-07-30,12
35714,DTA6N4227RH,2018-08-10,36
35715,DTA6N4227RH,2017-12-06,12
35716,DTA6N4227RH,2018-03-19,12
35717,DTA6N4227RH,2018-05-22,12
35718,DTA6N4227RH,2017-10-26,36
35719,DTA6N4227RH,2018-05-15,24
35720,DTA6N4227RH,2018-06-14,12
35721,DTA6N4227RH,2017-12-28,12
35722,DTA6N4227RH,2017-11-06,36
35723,DTA6N4227RH,2017-12-29,12
35724,DTA6N4227RH,2018-03-01,12
35725,DTA6N4227RH,2018-05-25,12
35726,DTA6N4227RH,2018-07-03,12
35727,DTA6N4227RH,2017-11-01,12
35728,DTA6N4227RH,2017-12-04,24
35729,DTA6N4227RH,2018-01-08,12
35730,DTA6N4227RH,2018-03-06,12
35731,DTA6N4227RH,2018-01-10,12
35732,DTA6N4227RH,2018-01-03,12
35733,DTA6N4227RH,2018-03-19,60
35734,DTA6N4227RH,2018-06-05,12
35735,DTA6N4227RH,2018-08-28,12
35736,DTA6N4227RH,2018-01-02,36
35737,DTA6N4227RH,2018-01-30,48
35738,DTA6N4227RH,2018-03-02,60
35739,DTA6N4227RH,2018-07-26,48
35740,DTA6N4227RH,2018-09-25,72
35741,DTA6N4228RG,2018-05-11,12
35742,DTA6N4228RG,2018-05-31,12
35743,DTA6N4228RG,2018-05-31,12
35744,DTA6N4228RG,2018-01-05,24
35745,DTA6N4228RG,2017-12-22,36
35746,DTA6N4228RG,2017-12-22,12
35747,DTA6N4228RG,2018-01-31,12
35748,DTA6N4228RG,2018-02-08,12
35749,DTA6N4228RG,2017-12-22,12
35750,DTA6N4228RG,2018-01-04,36
35751,DTA6N4228RG,2018-01-09,48
35752,DTA6N4228RG,2018-02-02,84
35753,DTA6N4228RG,2018-02-02,12
35754,DTA6N4228RG,2018-04-13,48
35755,DTA6N4228XGD-BLS,2017-10-26,120
35756,DTA6N4228XGD-HEM,2017-10-26,120
35757,DTA6N4230RG,2017-11-17,12
35758,DTA6N4230RG,2017-11-22,12
35759,DTA6N4230RG,2017-11-03,12
35760,DTA6N4230RG,2017-10-26,24
35761,DTA6N4230RG,2018-01-05,24
35762,DTA6N4230RG,2017-11-03,36
35763,DTA6N4230RG,2018-01-12,12
35764,DTA6N4230RG,2018-02-12,12
35765,DTA6N4230RG,2018-01-30,36
35766,DTA6N4230RG,2018-03-23,24
35767,DTA6N4230RG,2017-11-21,12
35768,DTA6N4230RG,2017-12-01,12
35769,DTA6N4230RG,2017-11-20,36
35770,DTA6N4230RG,2018-01-12,48
35771,DTA6N4230RG,2017-10-26,24
35772,DTA6N4230RG,2018-01-12,24
35773,DTA6N4230RH,2017-11-17,12
35774,DTA6N4230RH,2017-11-22,12
35775,DTA6N4230RH,2017-12-22,12
35776,DTA6N4230RH,2017-11-03,12
35777,DTA6N4230RH,2018-07-13,24
35778,DTA6N4230RH,2018-01-17,12
35779,DTA6N4230RH,2017-10-26,24
35780,DTA6N4230RH,2018-01-05,24
35781,DTA6N4230RH,2017-11-03,36
35782,DTA6N4230RH,2018-01-30,24
35783,DTA6N4230RH,2018-03-23,36
35784,DTA6N4230RH,2017-11-21,12
35785,DTA6N4230RH,2017-11-03,24
35786,DTA6N4230RH,2017-10-26,24
35787,DTA6N4230RH,2017-11-07,12
35788,DTA6N4230XGD-CHAM,2017-10-26,120
35789,DTA6N4230XGD-JET,2017-10-26,120
35790,DTA6N4237HEM,2017-11-17,72
35791,DTA6N4237HEM,2018-01-30,36
35792,DTA6N4237HEM,2018-03-12,12
35793,DTA6N4237HEM,2018-04-09,12
35794,DTA6N4237HEM,2018-04-16,12
35795,DTA6N4237HEM,2018-04-20,12
35796,DTA6N4237HEM,2018-03-29,12
35797,DTA6N4237HEM,2018-01-12,60
35798,DTA6N4237HEM,2018-03-06,36
35799,DTA6N4237HEM,2018-01-05,12
35800,DTA6N4237HEM,2018-01-09,12
35801,DTA6N4237HEM,2018-01-19,12
35802,DTA6N4237HEM,2018-01-31,12
35803,DTA6N4237HEM,2018-02-13,12
35804,DTA6N4237HEM,2018-03-20,12
35805,DTA6N4237HEM,2018-03-23,12
35806,DTA6N4237HEM,2018-01-12,24
35807,DTA6N4237HEM,2017-11-27,48
35808,DTA6N4237MBL,2017-11-17,24
35809,DTA6N4237MBL,2018-05-11,12
35810,DTA6N4237MBL,2018-01-30,36
35811,DTA6N4237MBL,2018-06-11,12
35812,DTA6N4237MBL,2018-03-06,36
35813,DTA6N4237MBL,2017-11-16,36
35814,DTA6N4237MBL,2018-01-09,12
35815,DTA6N4237MBL,2018-01-19,12
35816,DTA6N4237MBL,2018-02-13,12
35817,DTA6N4237MBL,2018-05-25,12
35818,DTA6N4237MBL,2017-11-27,36
35819,DTA6N4237OPL,2018-05-11,12
35820,DTA6N4237OPL,2017-11-17,48
35821,DTA6N4237OPL,2018-06-11,12
35822,DTA6N4237OPL,2018-01-09,12
35823,DTA6N4237OPL,2018-03-29,12
35824,DTA6N4237OPL,2017-12-19,12
35825,DTA6N4237OPL,2018-03-06,36
35826,DTA6N4237OPL,2017-12-28,24
35827,DTA6N4237OPL,2018-01-05,12
35828,DTA6N4237OPL,2018-01-09,12
35829,DTA6N4237OPL,2018-01-19,12
35830,DTA6N4237OPL,2018-03-20,12
35831,DTA6N4237OPL,2018-05-25,12
35832,DTA6N4237OPL,2018-03-23,12
35833,DTA6N4237OPL,2018-01-12,24
35834,DTA6N4237OPL,2017-11-27,36
35835,DTA6N4238BLS,2018-02-02,12
35836,DTA6N4238BLS,2018-01-26,12
35837,DTA6N4238BLS,2018-01-26,12
35838,DTA6N4238BLS,2018-02-02,24
35839,DTA6N4238BLS,2017-11-28,36
35840,DTA6N4238BLS,2018-03-02,48
35841,DTA6N4238BLS,2018-03-08,12
35842,DTA6N4238BLS,2017-12-01,36
35843,DTA6N4238BLS,2018-01-30,48
35844,DTA6N4238BLS,2018-01-09,12
35845,DTA6N4238BLS,2018-01-18,12
35846,DTA6N4238BLS,2018-01-05,12
35847,DTA6N4238BLS,2017-12-01,72
35848,DTA6N4238HEM,2018-02-02,12
35849,DTA6N4238HEM,2018-01-26,12
35850,DTA6N4238HEM,2018-01-26,12
35851,DTA6N4238HEM,2018-02-02,24
35852,DTA6N4238HEM,2017-11-28,60
35853,DTA6N4238HEM,2018-03-02,24
35854,DTA6N4238HEM,2018-03-08,12
35855,DTA6N4238HEM,2017-12-01,36
35856,DTA6N4238HEM,2018-01-30,48
35857,DTA6N4238HEM,2018-01-09,12
35858,DTA6N4238HEM,2017-11-21,12
35859,DTA6N4238HEM,2018-01-18,12
35860,DTA6N4238HEM,2018-01-05,12
35861,DTA6N4238HEM,2018-05-23,120
35862,DTA6N4238HEM,2017-12-01,72
35863,DTA6N4238WHT,2018-02-02,12
35864,DTA6N4238WHT,2018-01-26,12
35865,DTA6N4238WHT,2018-01-26,12
35866,DTA6N4238WHT,2018-02-02,24
35867,DTA6N4238WHT,2017-11-28,60
35868,DTA6N4238WHT,2018-03-02,60
35869,DTA6N4238WHT,2018-03-08,12
35870,DTA6N4238WHT,2017-12-01,36
35871,DTA6N4238WHT,2018-01-30,48
35872,DTA6N4238WHT,2018-01-09,12
35873,DTA6N4238WHT,2018-01-05,12
35874,DTA6N4238WHT,2018-05-23,120
35875,DTA6N4244DTBL,2017-11-22,12
35876,DTA6N4244DTBL,2017-12-22,24
35877,DTA6N4244DTBL,2017-12-22,24
35878,DTA6N4244DTBL,2017-11-17,36
35879,DTA6N4244DTBL,2018-04-13,48
35880,DTA6N4244DTBL,2017-11-21,12
35881,DTA6N4244DTBL,2018-04-17,12
35882,DTA6N4244DTBL,2018-04-11,12
35883,DTA6N4244DTBL,2017-11-27,36
35884,DTA6N4244HEM,2017-11-17,12
35885,DTA6N4244HEM,2018-01-30,12
35886,DTA6N4244HEM,2017-11-22,12
35887,DTA6N4244HEM,2017-12-22,24
35888,DTA6N4244HEM,2017-12-22,24
35889,DTA6N4244HEM,2018-02-02,24
35890,DTA6N4244HEM,2017-11-17,12
35891,DTA6N4244HEM,2018-01-12,12
35892,DTA6N4244HEM,2017-11-30,36
35893,DTA6N4244HEM,2017-12-29,24
35894,DTA6N4244HEM,2018-02-02,24
35895,DTA6N4244HEM,2017-11-17,36
35896,DTA6N4244HEM,2018-01-04,36
35897,DTA6N4244HEM,2018-04-13,48
35898,DTA6N4244HEM,2017-11-21,12
35899,DTA6N4244HEM,2018-04-17,12
35900,DTA6N4244HEM,2017-11-17,24
35901,DTA6N4244HEM,2018-04-19,12
35902,DTA6N4244HEM,2018-05-03,12
35903,DTA6N4244HEM,2017-11-29,12
35904,DTA6N4244HEM,2017-11-21,12
35905,DTA6N4244HEM,2017-12-22,1
35906,DTA6N4244HEM,2018-04-20,108
35907,DTA6N4244HEM,2018-06-20,108
35908,DTA6N4244HEM,2017-11-27,48
35909,DTA6N4244RG,2018-01-30,12
35910,DTA6N4244RG,2017-11-22,12
35911,DTA6N4244RG,2017-12-22,24
35912,DTA6N4244RG,2017-12-22,24
35913,DTA6N4244RG,2018-02-02,24
35914,DTA6N4244RG,2017-11-17,12
35915,DTA6N4244RG,2018-01-12,12
35916,DTA6N4244RG,2017-11-30,36
35917,DTA6N4244RG,2017-11-29,36
35918,DTA6N4244RG,2018-06-28,48
35919,DTA6N4244RG,2017-12-29,24
35920,DTA6N4244RG,2018-02-02,24
35921,DTA6N4244RG,2017-11-17,36
35922,DTA6N4244RG,2018-08-17,36
35923,DTA6N4244RG,2018-01-04,36
35924,DTA6N4244RG,2018-04-13,48
35925,DTA6N4244RG,2017-12-22,12
35926,DTA6N4244RG,2018-01-12,60
35927,DTA6N4244RG,2017-11-17,24
35928,DTA6N4244RG,2018-03-26,12
35929,DTA6N4244RG,2018-04-11,12
35930,DTA6N4244RG,2018-02-15,24
35931,DTA6N4244RG,2017-12-28,24
35932,DTA6N4244RG,2017-11-21,12
35933,DTA6N4244RG,2018-01-12,24
35934,DTA6N4244RG,2017-11-27,60
35935,DTA6N4244WHT,2017-11-22,12
35936,DTA6N4244WHT,2018-02-02,24
35937,DTA6N4244WHT,2017-11-30,36
35938,DTA6N4244WHT,2017-11-29,36
35939,DTA6N4244WHT,2018-02-02,24
35940,DTA6N4244WHT,2018-01-04,24
35941,DTA6N4244WHT,2018-04-13,48
35942,DTA6N4244WHT,2018-04-12,12
35943,DTA6N4244WHT,2017-11-21,12
35944,DTA6N4244WHT,2017-12-22,1
35945,DTA6N4244WHT,2018-04-20,120
35946,DTA6N4244WHT,2018-06-20,120
35947,DTA6N4245DBL,2017-12-27,48
35948,DTA6N4245DBL,2018-01-09,36
35949,DTA6N4245HEM,2017-12-22,24
35950,DTA6N4245HEM,2017-12-22,12
35951,DTA6N4245HEM,2017-11-29,36
35952,DTA6N4245HEM,2017-12-27,48
35953,DTA6N4245HEM,2018-01-30,36
35954,DTA6N4245HEM,2018-06-20,108
35955,DTA6N4245HEM,2018-08-10,24
35956,DTA6N4245HEM,2018-01-09,48
35957,DTA6N4245RG,2017-12-22,24
35958,DTA6N4245RG,2017-12-22,12
35959,DTA6N4245RG,2017-11-29,36
35960,DTA6N4245RG,2018-03-27,24
35961,DTA6N4245RG,2017-12-27,48
35962,DTA6N4245RG,2018-01-30,36
35963,DTA6N4245RG,2018-01-09,48
35964,DTA6N4245WHT,2017-12-22,24
35965,DTA6N4245WHT,2017-12-22,12
35966,DTA6N4245WHT,2018-05-10,12
35967,DTA6N4245WHT,2018-05-07,60
35968,DTA6N4246DTBL,2017-12-22,24
35969,DTA6N4246DTBL,2017-12-22,12
35970,DTA6N4246DTBL,2017-12-22,96
35971,DTA6N4246DTBL,2017-12-22,60
35972,DTA6N4246DTBL,2017-12-22,12
35973,DTA6N4246DTBL,2018-04-11,12
35974,DTA6N4246DTBL,2017-12-29,12
35975,DTA6N4246DTBL,2018-01-31,24
35976,DTA6N4246HEM,2017-12-22,24
35977,DTA6N4246HEM,2017-12-22,12
35978,DTA6N4246HEM,2017-11-17,24
35979,DTA6N4246HEM,2017-11-28,12
35980,DTA6N4246HEM,2018-01-12,12
35981,DTA6N4246HEM,2017-12-22,96
35982,DTA6N4246HEM,2017-12-29,24
35983,DTA6N4246HEM,2017-11-17,60
35984,DTA6N4246HEM,2018-01-04,36
35985,DTA6N4246HEM,2018-01-09,12
35986,DTA6N4246HEM,2017-11-21,12
35987,DTA6N4246HEM,2017-11-17,24
35988,DTA6N4246HEM,2018-02-01,24
35989,DTA6N4246HEM,2017-11-16,24
35990,DTA6N4246HEM,2018-01-30,36
35991,DTA6N4246HEM,2018-01-05,12
35992,DTA6N4246HEM,2018-01-31,12
35993,DTA6N4246HEM,2017-11-21,12
35994,DTA6N4246HEM,2017-12-19,12
35995,DTA6N4246HEM,2017-12-29,24
35996,DTA6N4246HEM,2018-01-31,36
35997,DTA6N4246HEMATITE,2018-07-03,108
35998,DTA6N4246HEMATITE,2018-07-03,108
35999,DTA6N4246RG,2017-12-22,24
36000,DTA6N4246RG,2017-12-22,12
36001,DTA6N4246RG,2017-11-17,24
36002,DTA6N4246RG,2018-01-03,12
36003,DTA6N4246RG,2017-11-29,48
36004,DTA6N4246RG,2017-12-22,96
36005,DTA6N4246RG,2017-12-29,24
36006,DTA6N4246RG,2017-11-17,60
36007,DTA6N4246RG,2017-12-22,24
36008,DTA6N4246RG,2018-01-15,12
36009,DTA6N4246RG,2018-01-04,36
36010,DTA6N4246RG,2017-12-22,12
36011,DTA6N4246RG,2018-01-12,60
36012,DTA6N4246RG,2017-11-16,36
36013,DTA6N4246RG,2018-01-30,24
36014,DTA6N4246RG,2018-01-05,12
36015,DTA6N4246RG,2018-01-31,12
36016,DTA6N4246RG,2017-11-21,12
36017,DTA6N4246RG,2017-12-29,36
36018,DTA6N4246RG,2018-01-31,36
36019,DTA6N4246WHITE,2018-07-03,108
36020,DTA6N4246WHITE,2018-07-03,108
36021,DTA6N4246WHT,2017-12-22,24
36022,DTA6N4246WHT,2017-12-22,12
36023,DTA6N4246WHT,2017-11-17,24
36024,DTA6N4246WHT,2018-01-03,12
36025,DTA6N4246WHT,2018-01-12,12
36026,DTA6N4246WHT,2017-11-29,48
36027,DTA6N4246WHT,2018-01-15,12
36028,DTA6N4246WHT,2018-01-04,24
36029,DTA6N4246WHT,2018-01-09,12
36030,DTA6N4246WHT,2017-11-17,24
36031,DTA6N4246WHT,2018-02-01,24
36032,DTA6N4246WHT,2018-01-05,12
36033,DTA6N4246WHT,2017-11-21,12
36034,DTA6N4246WHT,2017-12-19,12
36035,DTA6N4246WHT,2017-12-29,24
36036,DTA6N4246WHT,2018-01-31,36
36037,DTA6N4246WHT,2018-01-03,12
36038,DTA6N4246WHT,2018-01-12,24
36039,DTA6N4247BLS,2017-12-22,12
36040,DTA6N4247BLS,2018-02-02,12
36041,DTA6N4247BLS,2018-01-17,12
36042,DTA6N4247BLS,2018-08-08,12
36043,DTA6N4247BLS,2018-05-14,24
36044,DTA6N4247BLS,2018-08-13,12
36045,DTA6N4247BLS,2018-01-16,24
36046,DTA6N4247BLS,2018-08-20,48
36047,DTA6N4247BLS,2017-12-19,24
36048,DTA6N4247BLS,2018-02-02,24
36049,DTA6N4247BLS,2017-11-28,36
36050,DTA6N4247BLS,2018-03-02,36
36051,DTA6N4247BLS,2018-06-06,12
36052,DTA6N4247BLS,2018-02-06,48
36053,DTA6N4247BLS,2018-05-08,72
36054,DTA6N4247BLS,2018-05-03,12
36055,DTA6N4247BLS,2017-12-05,12
36056,DTA6N4247BLS,2017-11-28,12
36057,DTA6N4247BLS,2017-12-01,36
36058,DTA6N4247HEM,2017-12-15,12
36059,DTA6N4247HEM,2017-12-22,12
36060,DTA6N4247HEM,2018-02-02,12
36061,DTA6N4247HEM,2018-06-14,12
36062,DTA6N4247HEM,2018-08-08,12
36063,DTA6N4247HEM,2018-05-14,24
36064,DTA6N4247HEM,2018-08-13,12
36065,DTA6N4247HEM,2018-04-05,12
36066,DTA6N4247HEM,2018-05-03,84
36067,DTA6N4247HEM,2018-08-20,36
36068,DTA6N4247HEM,2017-12-19,24
36069,DTA6N4247HEM,2018-02-02,24
36070,DTA6N4247HEM,2017-11-28,60
36071,DTA6N4247HEM,2018-03-08,12
36072,DTA6N4247HEM,2018-06-06,12
36073,DTA6N4247HEM,2018-02-06,48
36074,DTA6N4247HEM,2018-05-08,48
36075,DTA6N4247HEM,2017-11-21,12
36076,DTA6N4247HEM,2018-04-11,12
36077,DTA6N4247HEM,2017-12-05,12
36078,DTA6N4247HEM,2017-11-28,12
36079,DTA6N4247HEM,2017-12-01,36
36080,DTA6N4247WHT,2017-12-15,12
36081,DTA6N4247WHT,2017-12-22,12
36082,DTA6N4247WHT,2018-02-02,12
36083,DTA6N4247WHT,2018-06-14,12
36084,DTA6N4247WHT,2018-05-15,24
36085,DTA6N4247WHT,2018-08-08,12
36086,DTA6N4247WHT,2018-05-14,24
36087,DTA6N4247WHT,2018-01-16,24
36088,DTA6N4247WHT,2018-08-20,48
36089,DTA6N4247WHT,2017-12-19,24
36090,DTA6N4247WHT,2018-02-02,24
36091,DTA6N4247WHT,2017-11-28,60
36092,DTA6N4247WHT,2018-03-02,48
36093,DTA6N4247WHT,2018-06-06,12
36094,DTA6N4247WHT,2018-02-06,48
36095,DTA6N4247WHT,2018-05-08,48
36096,DTA6N4247WHT,2018-04-11,12
36097,DTA6N4247WHT,2017-12-05,12
36098,DTA6N4247WHT,2017-11-28,12
36099,DTA6N4247WHT,2017-12-01,48
36100,DTA6N4261RH,2018-01-05,24
36101,DTA6N4261RH,2017-12-22,48
36102,DTA6N4261RH,2018-01-30,48
36103,DTA6N4261RH,2018-09-24,12
36104,DTA6N4261RH,2018-07-12,12
36105,DTA6N4261RH,2018-07-12,12
36106,DTA6N4261RH,2018-07-12,12
36107,DTA6N4261RH,2018-07-12,12
36108,DTA6N4261RH,2018-01-04,24
36109,DTA6N4261RH,2018-03-23,24
36110,DTA6N4261RH,2017-12-19,12
36111,DTA6N4261RH,2018-04-17,12
36112,DTA6N4261RH,2018-01-08,12
36113,DTA6N4261RH,2018-03-30,24
36114,DTA6N4269GD,2018-01-10,120
36115,DTA6N4270GD,2018-01-30,12
36116,DTA6N4270GD,2017-12-29,24
36117,DTA6N4270GD,2018-01-04,48
36118,DTA6N4270GD,2018-06-01,60
36119,DTA6N4270GD,2017-12-27,36
36120,DTA6N4270GD,2018-01-08,12
36121,DTA6N4270GD,2018-06-20,48
36122,DTA6N4270RG,2018-01-30,12
36123,DTA6N4270RG,2018-08-08,12
36124,DTA6N4270RG,2017-12-27,24
36125,DTA6N4270RG,2018-01-03,12
36126,DTA6N4270RH,2018-01-30,11
36127,DTA6N4270RH,2018-01-05,24
36128,DTA6N4270RH,2018-04-24,12
36129,DTA6N4270RH,2018-08-08,12
36130,DTA6N4270RH,2017-12-29,24
36131,DTA6N4270RH,2018-01-04,24
36132,DTA6N4270RH,2018-06-01,36
36133,DTA6N4270RH,2017-12-27,24
36134,DTA6N4271GD,2017-12-22,36
36135,DTA6N4271GD,2017-12-29,24
36136,DTA6N4271GD,2018-02-06,48
36137,DTA6N4271GD,2018-01-30,48
36138,DTA6N4271GD,2018-01-05,12
36139,DTA6N4271RG,2017-12-22,24
36140,DTA6N4271RG,2018-07-12,12
36141,DTA6N4271RG,2018-02-06,36
36142,DTA6N4271RG,2018-01-30,36
36143,DTA6N4271RG,2018-01-05,12
36144,DTA6N4271RH,2017-12-22,24
36145,DTA6N4271RH,2018-01-05,24
36146,DTA6N4271RH,2017-12-29,24
36147,DTA6N4271RH,2018-07-12,12
36148,DTA6N4271RH,2018-07-12,12
36149,DTA6N4271RH,2018-02-06,24
